AgentID,Age,HHID,SchoolID,WorkplaceID,IsFarm,InFarmerHousehold
2490,32,600,0,46,false,false
2491,53,762,0,24,false,true
2492,23,1528,3,0,false,false
2493,34,2216,0,20,true,true
2494,32,859,0,50,false,false
2495,75,2215,0,43,false,false
2496,30,2097,0,37,false,false
2497,49,2376,0,38,false,false
2498,78,1921,0,36,false,false
2499,73,1830,0,23,false,false
2500,60,575,0,15,false,false
2501,25,805,8,0,false,false
2502,49,2092,0,18,false,false
2503,58,1776,0,29,false,false
2504,30,216,0,39,false,false
2505,70,1260,0,25,false,false
2506,69,1895,0,48,false,false
2507,15,2237,9,0,false,false
2508,16,431,9,0,false,false
2509,22,408,9,0,false,false
2510,66,1696,0,20,true,true
2511,28,1910,8,0,false,false
2512,52,235,0,3,false,false
2513,78,924,0,1,false,false
2514,45,1822,0,14,false,false
2515,9,1274,7,0,false,false
2516,46,1473,0,48,false,false
2517,41,772,0,40,false,false
2518,16,2201,9,0,false,false
2519,23,2228,8,0,false,false
2520,5,669,8,0,false,false
2521,78,2443,0,12,false,false
2522,14,618,6,0,false,false
2523,37,861,0,41,false,false
2524,47,476,0,48,false,false
2525,36,2466,0,49,false,false
2526,13,2061,2,0,false,false
2527,7,410,1,0,false,false
2528,56,659,0,50,false,false
2529,64,236,0,40,false,false
2530,17,1805,4,0,false,false
2531,27,2054,2,0,false,false
2532,31,1255,0,11,false,false
2533,42,1717,0,24,false,false
2534,22,945,8,0,false,true
2535,12,1255,2,0,false,false
2536,60,785,0,19,false,true
2537,13,1209,5,0,false,false
2538,71,869,0,16,false,false
2539,43,1215,0,46,false,false
2540,52,609,0,49,false,false
2541,74,2123,0,48,false,true
2542,15,1852,7,0,false,false
2543,24,2101,7,0,false,false
2544,37,807,0,35,false,false
2545,49,15,0,8,false,false
2546,46,2338,0,16,false,true
2547,18,193,2,0,false,false
2548,38,1451,0,10,false,false
2549,66,190,0,36,false,true
2550,39,1359,0,40,false,false
2551,71,1194,0,44,false,false
2552,21,2322,8,0,false,false
2553,12,1576,9,0,false,false
2554,72,1013,0,39,false,false
2555,77,1303,0,24,false,false
2556,76,1862,0,50,false,false
2557,49,2428,0,20,true,true
2558,21,2216,9,0,false,true
2559,74,658,0,48,false,true
2560,32,1102,0,43,false,false
2561,61,1743,0,44,false,false
2562,44,2368,0,40,false,false
2563,78,866,0,35,false,false
2564,68,2059,0,37,false,false
2565,60,650,0,4,false,false
2566,70,1884,0,11,false,false
2567,56,1175,0,49,false,false
2568,42,1723,0,21,false,false
2569,28,2099,6,0,false,false
2570,18,1955,7,0,false,false
2571,55,987,0,40,false,false
2572,61,716,0,9,false,false
2573,53,924,0,29,false,false
2574,56,1362,0,34,false,false
2575,16,391,6,0,false,false
2576,70,958,0,43,false,false
2577,72,1120,0,3,false,false
2578,35,238,0,9,false,false
2579,78,1899,0,21,false,false
2580,31,2374,0,46,false,false
2581,46,1670,0,35,false,false
2582,66,2468,0,29,false,false
2583,9,2328,8,0,false,false
2584,46,982,0,21,false,false
2585,32,1264,0,18,false,false
2586,72,2003,0,18,false,false
2587,41,242,0,4,false,false
2588,38,902,0,18,false,false
2589,49,1368,0,43,false,false
2590,69,259,0,25,false,false
2591,77,1155,0,32,false,true
2592,27,494,2,0,false,false
2593,50,2442,0,15,false,false
2594,20,2106,1,0,false,false
2595,51,303,0,22,false,false
2596,8,1542,10,0,false,false
2597,45,1951,0,50,false,false
2598,8,560,4,0,false,true
2599,71,2296,0,12,false,false
2600,55,179,0,5,false,false
2601,41,2262,0,29,false,false
2602,53,233,0,10,false,false
2603,65,837,0,34,false,false
2604,18,1679,7,0,false,false
2605,17,2449,2,0,false,false
2606,53,711,0,37,false,false
2607,17,31,7,0,false,false
2608,72,1703,0,46,false,false
2609,33,2258,0,30,false,false
2610,22,867,8,0,false,false
2611,68,1524,0,39,false,false
2612,29,1030,4,0,false,false
2613,45,2268,0,22,false,false
2614,15,2160,6,0,false,false
2615,15,98,3,0,false,false
2616,38,1751,0,46,false,false
2617,75,646,0,4,false,false
2618,17,1319,2,0,false,false
2619,9,1740,2,0,false,false
2620,56,213,0,26,false,false
2621,41,2035,0,25,false,false
2622,67,2306,0,25,false,false
2623,51,1076,0,6,false,false
2624,18,722,10,0,false,false
2625,45,1101,0,29,false,false
2626,39,2287,0,23,false,false
2627,67,2133,0,48,false,false
2628,43,1313,0,49,false,false
2629,69,2475,0,11,false,false
2630,63,614,0,38,false,false
2631,29,1706,7,0,false,false
2632,77,161,0,2,false,false
2633,47,1669,0,17,false,false
2634,53,2035,0,2,false,false
2635,9,76,10,0,false,false
2636,70,1994,0,41,false,false
2637,62,1668,0,2,false,false
2638,69,1526,0,3,false,false
2639,6,1245,1,0,false,false
2640,68,536,0,1,false,false
2641,70,2314,0,49,false,false
2642,54,1677,0,44,false,false
2643,16,520,8,0,false,false
2644,69,1048,0,15,false,false
2645,50,217,0,25,false,false
2646,52,416,0,39,false,false
2647,23,1590,3,0,false,false
2648,61,2447,0,12,false,false
2649,71,1519,0,35,false,false
2650,39,260,0,43,false,true
2651,17,2014,9,0,false,true
2652,49,1102,0,41,false,false
2653,50,774,0,10,false,false
2654,68,2146,0,19,false,false
2655,61,1729,0,26,false,false
2656,33,2343,0,18,false,true
2657,55,1583,0,31,false,false
2658,5,787,6,0,false,false
2659,70,1787,0,19,false,false
2660,67,375,0,19,false,false
2661,75,1081,0,36,false,false
2662,41,1233,0,48,false,false
2663,44,1442,0,36,false,false
2664,64,1612,0,24,false,false
2665,14,1041,9,0,false,false
2666,10,1121,8,0,false,true
2667,7,1410,9,0,false,false
2668,14,998,5,0,false,false
2669,8,1003,5,0,false,false
2670,9,2052,6,0,false,true
2671,28,66,5,0,false,false
2672,52,2279,0,2,false,false
2673,26,96,9,0,false,false
2674,7,2188,10,0,false,false
2675,33,583,0,36,false,false
2676,16,435,4,0,false,false
2677,15,1583,10,0,false,false
2678,10,252,5,0,false,false
2679,64,611,0,33,false,false
2680,71,1855,0,48,false,false
2681,51,803,0,28,false,false
2682,48,1664,0,18,false,false
2683,36,989,0,16,false,false
2684,52,1789,0,8,false,false
2685,54,1696,0,21,false,true
2686,26,2211,5,0,false,false
2687,70,11,0,5,false,false
2688,10,745,1,0,false,false
2689,77,2181,0,15,false,false
2690,16,1603,6,0,false,false
2691,25,643,4,0,false,false
2692,68,644,0,36,false,false
2693,21,2422,3,0,false,false
2694,13,2142,10,0,false,false
2695,41,608,0,39,false,false
2696,52,105,0,35,false,false
2697,39,221,0,34,false,false
2698,79,1459,0,9,false,false
2699,16,730,3,0,false,false
2700,75,2146,0,4,false,false
2701,10,880,2,0,false,false
2702,42,160,0,50,false,false
2703,71,310,0,37,false,false
2704,16,545,3,0,false,false
2705,71,1563,0,35,false,false
2706,58,2297,0,3,false,false
2707,10,1557,6,0,false,false
2708,72,1127,0,17,false,false
2709,25,1540,5,0,false,false
2710,58,619,0,6,false,false
2711,60,1518,0,48,false,false
2712,64,1178,0,11,false,false
2713,49,1097,0,21,false,false
2714,79,181,0,50,false,false
2715,49,787,0,41,false,false
2716,7,1803,6,0,false,false
2717,74,2217,0,31,false,false
2718,76,168,0,1,false,false
2719,37,1729,0,28,false,false
2720,43,1656,0,33,false,false
2721,75,1807,0,28,false,false
2722,75,917,0,16,false,false
2723,77,616,0,1,false,true
2724,62,1864,0,12,false,false
2725,26,1631,8,0,false,false
2726,43,2228,0,9,false,false
2727,61,1059,0,31,false,false
2728,45,657,0,26,false,false
2729,68,222,0,33,false,false
2730,19,2489,5,0,false,false
2731,74,1927,0,12,false,false
2732,79,1622,0,16,false,false
2733,77,502,0,19,false,false
2734,39,2155,0,15,false,false
2735,33,2352,0,14,false,false
2736,78,1001,0,47,false,false
2737,44,32,0,23,false,false
2738,31,1494,0,3,false,false
2739,70,1161,0,30,false,false
2740,31,2164,0,29,false,false
2741,21,327,10,0,false,false
2742,5,1153,6,0,false,false
2743,49,1881,0,28,false,false
2744,43,2498,0,36,false,false
2745,74,1762,0,39,false,false
2746,53,1365,0,30,false,false
2747,76,1301,0,5,false,false
2748,53,2487,0,29,false,false
2749,16,2113,4,0,false,false
2750,75,1809,0,19,false,false
2751,18,267,3,0,false,false
2752,66,2156,0,46,false,true
2753,21,1016,6,0,false,false
2754,14,2162,7,0,false,false
2755,69,957,0,12,false,false
2756,48,731,0,25,false,false
2757,48,61,0,23,false,false
2758,16,2284,3,0,false,false
2759,71,515,0,44,false,true
2760,58,1749,0,41,false,false
2761,79,2036,0,39,false,false
2762,57,1808,0,11,false,false
2763,47,767,0,29,false,false
2764,54,935,0,47,false,false
2765,47,1381,0,30,false,false
2766,76,265,0,17,false,false
2767,77,44,0,11,false,false
2768,70,1721,0,27,false,false
2769,56,771,0,25,false,false
2770,12,2176,5,0,false,true
2771,38,1941,0,18,false,false
2772,42,1635,0,39,false,false
2773,7,48,7,0,false,false
2774,65,1947,0,37,false,false
2775,36,484,0,16,false,false
2776,46,309,0,44,false,false
2777,50,1733,0,2,false,true
2778,49,563,0,29,false,false
2779,9,194,6,0,false,false
2780,78,1465,0,2,false,false
2781,17,828,3,0,false,false
2782,14,2187,3,0,false,false
2783,54,1878,0,3,false,false
2784,16,12,2,0,false,false
2785,48,21,0,4,false,false
2786,40,671,0,3,false,false
2787,72,480,0,30,false,true
2788,49,770,0,22,false,false
2789,70,882,0,34,false,false
2790,44,1054,0,24,false,false
2791,49,1864,0,7,false,false
2792,74,1060,0,28,false,false
2793,36,1283,0,7,false,false
2794,5,2222,5,0,false,false
2795,45,124,0,22,false,false
2796,21,452,4,0,false,false
2797,72,438,0,11,false,false
2798,76,1868,0,11,false,false
2799,15,578,4,0,false,false
2800,57,415,0,35,false,false
2801,25,2347,8,0,false,false
2802,54,828,0,48,false,false
2803,72,1183,0,24,false,false
2804,12,1431,4,0,false,true
2805,14,679,4,0,false,true
2806,57,245,0,19,false,false
2807,72,2105,0,3,false,false
2808,76,1952,0,26,false,false
2809,20,1180,3,0,false,false
2810,57,287,0,49,false,true
2811,44,2280,0,10,false,false
2812,20,1789,3,0,false,false
2813,41,394,0,23,false,false
2814,60,954,0,41,false,false
2815,28,2053,4,0,false,true
2816,26,817,4,0,false,false
2817,58,1941,0,25,false,false
2818,71,558,0,44,false,false
2819,9,1163,10,0,false,false
2820,76,268,0,25,false,false
2821,15,424,4,0,false,false
2822,60,1948,0,7,false,false
2823,16,99,1,0,false,false
2824,28,1925,7,0,false,false
2825,73,2458,0,4,false,false
2826,71,488,0,35,false,false
2827,77,103,0,42,false,false
2828,37,369,0,36,false,false
2829,39,1307,0,48,false,false
2830,19,323,10,0,false,false
2831,72,195,0,41,false,false
2832,31,2196,0,14,false,false
2833,45,1833,0,5,false,false
2834,52,792,0,13,false,false
2835,35,2117,0,50,false,false
2836,43,1180,0,13,false,false
2837,27,2189,4,0,false,false
2838,30,1754,0,46,false,false
2839,56,1791,0,49,false,false
2840,31,1047,0,30,false,false
2841,61,837,0,24,false,false
2842,50,632,0,45,false,false
2843,14,422,6,0,false,false
2844,17,452,9,0,false,false
2845,65,1272,0,8,false,false
2846,47,413,0,4,false,false
2847,16,693,6,0,false,false
2848,10,2171,6,0,false,false
2849,43,214,0,28,false,false
2850,17,1813,3,0,false,false
2851,12,508,10,0,false,false
2852,61,1578,0,10,false,false
2853,65,1658,0,50,false,false
2854,52,2257,0,44,false,false
2855,54,852,0,50,false,false
2856,29,2247,7,0,false,false
2857,26,1721,7,0,false,false
2858,50,2306,0,33,false,false
2859,71,796,0,34,false,false
2860,5,2082,5,0,false,false
2861,8,1650,1,0,false,false
2862,66,760,0,22,false,false
2863,74,1283,0,15,false,false
2864,48,1648,0,31,false,true
2865,58,612,0,29,false,false
2866,52,2310,0,9,false,false
2867,15,577,2,0,false,false
2868,48,399,0,12,false,false
2869,28,2348,10,0,false,false
2870,16,439,5,0,false,false
2871,49,1091,0,20,true,true
2872,44,914,0,48,false,false
2873,11,2072,8,0,false,false
2874,43,1004,0,42,false,false
2875,76,1627,0,25,false,true
2876,43,841,0,19,false,false
2877,5,2449,8,0,false,false
2878,77,2497,0,10,false,false
2879,31,1185,0,23,false,false
2880,35,182,0,6,false,false
2881,54,957,0,43,false,false
2882,51,226,0,50,false,false
2883,30,2361,0,26,false,false
2884,33,898,0,10,false,true
2885,57,720,0,42,false,false
2886,12,1667,10,0,false,false
2887,78,6,0,5,false,false
2888,60,2467,0,37,false,false
2889,71,1250,0,46,false,false
2890,40,2109,0,29,false,true
2891,59,1347,0,29,false,false
2892,35,2324,0,2,false,false
2893,11,1906,2,0,false,false
2894,67,799,0,9,false,false
2895,46,525,0,3,false,false
2896,59,2258,0,13,false,false
2897,25,2286,7,0,false,false
2898,7,1308,3,0,false,false
2899,53,1600,0,18,false,false
2900,31,1299,0,3,false,true
2901,11,1066,10,0,false,false
2902,61,19,0,22,false,false
2903,12,1223,5,0,false,false
2904,77,1868,0,26,false,false
2905,9,1595,6,0,false,false
2906,53,170,0,45,false,false
2907,71,613,0,41,false,false
2908,16,1448,7,0,false,false
2909,49,737,0,31,false,false
2910,16,2381,3,0,false,false
2911,26,986,3,0,false,false
2912,59,385,0,45,false,false
2913,78,113,0,8,false,false
2914,52,1307,0,34,false,false
2915,74,343,0,35,false,false
2916,64,2002,0,40,false,false
2917,28,2138,1,0,false,false
2918,64,654,0,26,false,false
2919,47,2409,0,25,false,false
2920,49,969,0,28,false,false
2921,77,2051,0,16,false,false
2922,48,459,0,6,false,false
2923,76,436,0,26,false,false
2924,31,202,0,16,false,false
2925,73,1198,0,43,false,false
2926,79,1773,0,27,false,false
2927,45,1145,0,29,false,false
2928,57,2052,0,20,true,true
2929,45,232,0,4,false,false
2930,61,792,0,45,false,false
2931,45,2226,0,26,false,false
2932,51,1040,0,3,false,false
2933,56,2170,0,41,false,false
2934,53,2395,0,7,false,false
2935,61,1515,0,25,false,false
2936,15,58,8,0,false,false
2937,76,1888,0,29,false,false
2938,10,1806,3,0,false,false
2939,42,1590,0,34,false,false
2940,9,1430,9,0,false,false
2941,19,2312,5,0,false,false
2942,22,1970,10,0,false,false
2943,27,167,2,0,false,false
2944,67,1389,0,41,false,false
2945,30,2500,0,6,false,false
2946,22,1090,8,0,false,false
2947,23,486,9,0,false,false
2948,56,2126,0,19,false,false
2949,77,1685,0,46,false,false
2950,10,816,4,0,false,false
2951,47,310,0,12,false,false
2952,48,232,0,22,false,false
2953,14,2273,9,0,false,false
2954,60,1577,0,22,false,false
2955,64,1919,0,28,false,false
2956,71,1876,0,34,false,false
2957,69,301,0,26,false,false
2958,58,2362,0,37,false,false
2959,37,791,0,22,false,false
2960,74,2116,0,6,false,false
2961,22,2273,6,0,false,false
2962,78,40,0,46,false,false
2963,74,451,0,48,false,false
2964,15,1118,7,0,false,true
2965,36,80,0,8,false,false
2966,18,1502,8,0,false,false
2967,76,2266,0,18,false,false
2968,68,788,0,41,false,false
2969,78,679,0,26,false,true
2970,6,2020,7,0,false,false
2971,48,1252,0,23,false,false
2972,40,454,0,11,false,false
2973,22,2430,1,0,false,false
2974,23,351,4,0,false,false
2975,73,2408,0,1,false,false
2976,73,362,0,20,true,true
2977,41,2127,0,38,false,false
2978,26,601,10,0,false,false
2979,57,2286,0,48,false,false
2980,48,856,0,50,false,false
2981,10,1787,3,0,false,false
2982,73,266,0,32,false,false
2983,65,1300,0,22,false,false
2984,8,1037,8,0,false,false
2985,73,1603,0,12,false,false
2986,19,1588,2,0,false,false
2987,37,816,0,33,false,false
2988,49,1914,0,31,false,false
2989,77,316,0,37,false,false
2990,73,853,0,9,false,false
2991,9,2164,4,0,false,false
2992,7,2147,9,0,false,false
2993,32,1339,0,12,false,false
2994,61,2018,0,27,false,false
2995,28,1667,6,0,false,false
2996,65,254,0,20,true,true
2997,75,2324,0,27,false,false
2998,18,1721,5,0,false,false
2999,29,604,1,0,false,false
3000,16,66,4,0,false,false
3001,36,1953,0,2,false,false
3002,29,476,6,0,false,false
3003,12,513,8,0,false,false
3004,78,476,0,3,false,false
3005,26,831,10,0,false,false
3006,77,1697,0,17,false,false
3007,29,1866,7,0,false,false
3008,21,2060,2,0,false,false
3009,76,1182,0,32,false,false
3010,71,2338,0,43,false,true
3011,32,2415,0,5,false,false
3012,10,1190,5,0,false,true
3013,41,178,0,15,false,false
3014,14,654,9,0,false,false
3015,34,575,0,2,false,false
3016,15,117,9,0,false,false
3017,74,1366,0,27,false,false
3018,45,946,0,5,false,false
3019,59,1471,0,33,false,false
3020,68,1749,0,43,false,false
3021,62,1816,0,4,false,false
3022,7,1907,4,0,false,false
3023,62,1452,0,11,false,false
3024,18,2129,4,0,false,false
3025,57,1279,0,7,false,false
3026,8,1220,3,0,false,false
3027,6,1862,2,0,false,false
3028,18,27,7,0,false,false
3029,39,1662,0,45,false,false
3030,13,772,5,0,false,false
3031,19,2438,6,0,false,false
3032,63,1048,0,8,false,false
3033,57,1326,0,38,false,false
3034,75,1330,0,14,false,false
3035,27,2454,10,0,false,false
3036,72,376,0,3,false,false
3037,28,396,10,0,false,false
3038,71,1616,0,6,false,false
3039,10,1872,3,0,false,false
3040,15,2403,6,0,false,true
3041,26,272,4,0,false,false
3042,25,1027,6,0,false,false
3043,29,1436,1,0,false,false
3044,62,2027,0,17,false,false
3045,73,1433,0,46,false,false
3046,37,312,0,17,false,false
3047,5,1964,5,0,false,false
3048,7,1597,7,0,false,false
3049,65,582,0,29,false,false
3050,38,2389,0,19,false,false
3051,7,115,4,0,false,false
3052,42,1904,0,32,false,false
3053,20,158,2,0,false,false
3054,9,387,10,0,false,false
3055,15,2138,1,0,false,false
3056,79,1641,0,25,false,false
3057,66,2397,0,50,false,false
3058,35,752,0,23,false,true
3059,51,1955,0,39,false,false
3060,35,697,0,42,false,false
3061,32,1759,0,30,false,false
3062,23,810,4,0,false,false
3063,45,515,0,31,false,true
3064,76,57,0,29,false,false
3065,69,2430,0,17,false,false
3066,18,1082,6,0,false,false
3067,52,371,0,31,false,false
3068,38,2191,0,23,false,false
3069,65,59,0,32,false,false
3070,74,1355,0,29,false,false
3071,67,1270,0,5,false,false
3072,69,2274,0,2,false,false
3073,7,794,1,0,false,false
3074,62,982,0,36,false,false
3075,9,351,2,0,false,false
3076,28,2096,9,0,false,false
3077,12,2156,2,0,false,true
3078,54,39,0,42,false,false
3079,20,2250,7,0,false,false
3080,66,2100,0,36,false,false
3081,18,2238,10,0,false,false
3082,39,891,0,41,false,false
3083,64,1978,0,16,false,false
3084,22,1527,7,0,false,false
3085,63,917,0,47,false,false
3086,10,1458,1,0,false,false
3087,42,2026,0,20,true,true
3088,40,2396,0,18,false,false
3089,71,160,0,9,false,false
3090,49,1729,0,21,false,false
3091,14,1396,7,0,false,false
3092,41,921,0,26,false,false
3093,20,1186,4,0,false,false
3094,43,2123,0,20,true,true
3095,77,1487,0,46,false,false
3096,67,2298,0,21,false,false
3097,15,364,4,0,false,false
3098,34,1240,0,19,false,false
3099,32,876,0,33,false,false
3100,36,1352,0,37,false,false
3101,49,446,0,34,false,false
3102,62,2014,0,20,true,true
3103,7,825,1,0,false,false
3104,18,538,6,0,false,false
3105,34,103,0,12,false,false
3106,49,2205,0,46,false,true
3107,68,67,0,48,false,false
3108,15,2407,7,0,false,false
3109,58,815,0,6,false,false
3110,51,972,0,14,false,false
3111,79,1434,0,42,false,false
3112,31,2329,0,10,false,false
3113,34,1751,0,44,false,false
3114,18,578,10,0,false,false
3115,26,626,1,0,false,false
3116,6,1695,1,0,false,false
3117,37,2116,0,50,false,false
3118,9,247,2,0,false,false
3119,66,2397,0,48,false,false
3120,6,290,8,0,false,false
3121,56,1884,0,42,false,false
3122,13,2114,2,0,false,false
3123,58,595,0,32,false,false
3124,5,21,4,0,false,false
3125,11,82,9,0,false,false
3126,31,1916,0,17,false,false
3127,30,155,0,39,false,false
3128,5,2143,8,0,false,false
3129,5,2433,9,0,false,false
3130,10,1880,3,0,false,false
3131,47,1905,0,35,false,false
3132,70,3,0,31,false,true
3133,45,1464,0,1,false,false
3134,43,2350,0,8,false,false
3135,59,785,0,45,false,true
3136,26,519,9,0,false,false
3137,21,1316,8,0,false,false
3138,56,1127,0,1,false,false
3139,71,571,0,44,false,false
3140,57,754,0,9,false,false
3141,56,2499,0,40,false,false
3142,52,1230,0,13,false,false
3143,8,139,1,0,false,false
3144,14,1703,5,0,false,false
3145,50,1581,0,40,false,false
3146,56,1881,0,37,false,false
3147,72,1448,0,23,false,false
3148,39,2371,0,47,false,true
3149,28,150,5,0,false,false
3150,11,2367,10,0,false,false
3151,16,2266,9,0,false,false
3152,37,2111,0,25,false,false
3153,24,1255,10,0,false,false
3154,48,385,0,11,false,false
3155,36,1810,0,11,false,false
3156,12,1992,6,0,false,false
3157,9,1985,2,0,false,false
3158,30,488,0,39,false,false
3159,32,698,0,10,false,false
3160,75,815,0,25,false,false
3161,34,820,0,3,false,false
3162,6,94,7,0,false,false
3163,41,2330,0,31,false,false
3164,7,13,10,0,false,false
3165,50,1801,0,15,false,false
3166,70,31,0,11,false,false
3167,20,2292,8,0,false,false
3168,70,697,0,45,false,false
3169,8,1857,1,0,false,false
3170,79,1028,0,21,false,false
3171,37,1884,0,22,false,false
3172,44,1012,0,14,false,false
3173,40,898,0,43,false,true
3174,78,1206,0,41,false,false
3175,66,1197,0,3,false,false
3176,41,1451,0,8,false,false
3177,51,1071,0,39,false,false
3178,49,979,0,1,false,false
3179,60,2445,0,3,false,false
3180,14,435,2,0,false,false
3181,29,2360,3,0,false,false
3182,21,557,5,0,false,false
3183,40,925,0,17,false,false
3184,73,947,0,25,false,false
3185,51,615,0,22,false,false
3186,8,1125,9,0,false,false
3187,71,1231,0,31,false,false
3188,75,287,0,20,true,true
3189,72,1754,0,25,false,false
3190,75,1969,0,23,false,true
3191,64,1569,0,30,false,false
3192,20,1892,5,0,false,true
3193,56,50,0,42,false,false
3194,12,1222,4,0,false,false
3195,55,2218,0,8,false,false
3196,31,2428,0,44,false,true
3197,25,1202,9,0,false,false
3198,70,1560,0,27,false,true
3199,75,365,0,27,false,false
3200,79,15,0,37,false,false
3201,24,2042,8,0,false,false
3202,58,1035,0,41,false,false
3203,75,783,0,28,false,false
3204,62,1654,0,16,false,false
3205,27,1898,1,0,false,false
3206,72,1075,0,21,false,false
3207,78,677,0,5,false,false
3208,19,741,4,0,false,false
3209,13,430,2,0,false,false
3210,45,922,0,27,false,false
3211,20,1579,1,0,false,false
3212,21,2311,2,0,false,false
3213,75,411,0,4,false,false
3214,63,834,0,16,false,false
3215,12,2347,2,0,false,false
3216,37,1785,0,19,false,false
3217,55,1097,0,31,false,false
3218,77,2006,0,5,false,false
3219,59,1411,0,34,false,false
3220,40,40,0,5,false,false
3221,20,1094,1,0,false,false
3222,16,2032,7,0,false,false
3223,59,2167,0,34,false,false
3224,15,12,5,0,false,false
3225,62,775,0,43,false,false
3226,13,712,7,0,false,false
3227,76,311,0,27,false,false
3228,63,1835,0,13,false,false
3229,68,585,0,39,false,false
3230,11,577,2,0,false,false
3231,22,2473,1,0,false,false
3232,55,315,0,3,false,false
3233,79,854,0,3,false,false
3234,33,1274,0,50,false,false
3235,62,934,0,9,false,false
3236,30,1975,0,33,false,false
3237,77,742,0,48,false,false
3238,56,1746,0,13,false,false
3239,32,2143,0,9,false,false
3240,74,1604,0,37,false,false
3241,15,598,2,0,false,false
3242,28,1913,2,0,false,false
3243,44,1111,0,17,false,false
3244,51,2332,0,6,false,false
3245,49,1672,0,38,false,false
3246,29,1113,9,0,false,false
3247,44,1719,0,1,false,false
3248,78,2242,0,43,false,false
3249,77,2000,0,20,true,true
3250,70,1679,0,31,false,false
3251,74,2398,0,38,false,false
3252,79,1322,0,45,false,false
3253,67,2007,0,32,false,false
3254,58,175,0,15,false,false
3255,33,141,0,47,false,false
3256,5,444,9,0,false,false
3257,53,2199,0,48,false,false
3258,19,2285,1,0,false,false
3259,65,1939,0,5,false,false
3260,27,1819,10,0,false,false
3261,66,1096,0,39,false,false
3262,13,31,10,0,false,false
3263,29,2138,1,0,false,false
3264,75,2227,0,19,false,false
3265,21,813,1,0,false,true
3266,36,2336,0,41,false,false
3267,12,490,2,0,false,false
3268,8,1715,9,0,false,false
3269,59,66,0,4,false,false
3270,71,1346,0,17,false,false
3271,49,1377,0,41,false,false
3272,63,1366,0,30,false,false
3273,38,1514,0,18,false,false
3274,41,167,0,6,false,false
3275,76,1933,0,16,false,false
3276,65,1237,0,23,false,false
3277,22,973,3,0,false,false
3278,7,1635,5,0,false,false
3279,5,122,8,0,false,false
3280,67,166,0,7,false,false
3281,77,2141,0,8,false,false
3282,74,74,0,16,false,false
3283,39,2056,0,38,false,false
3284,11,1253,10,0,false,false
3285,64,1827,0,46,false,false
3286,69,122,0,31,false,false
3287,42,470,0,27,false,false
3288,27,2268,3,0,false,false
3289,10,89,4,0,false,false
3290,58,1315,0,37,false,true
3291,34,2200,0,33,false,false
3292,25,2026,6,0,false,true
3293,31,2345,0,29,false,false
3294,17,302,4,0,false,false
3295,48,220,0,19,false,false
3296,78,2176,0,50,false,true
3297,7,1925,10,0,false,false
3298,69,773,0,47,false,false
3299,39,387,0,7,false,false
3300,28,690,3,0,false,false
3301,56,490,0,33,false,false
3302,77,2036,0,33,false,false
3303,64,2302,0,46,false,false
3304,50,1769,0,8,false,false
3305,13,943,3,0,false,false
3306,43,2162,0,12,false,false
3307,22,624,10,0,false,false
3308,64,410,0,37,false,false
3309,30,1204,0,30,false,false
3310,73,771,0,48,false,false
3311,68,1819,0,2,false,false
3312,34,17,0,24,false,false
3313,25,1192,4,0,false,false
3314,59,2306,0,39,false,false
3315,15,97,6,0,false,false
3316,39,605,0,32,false,false
3317,78,972,0,2,false,false
3318,17,396,7,0,false,false
3319,70,1858,0,8,false,false
3320,76,2207,0,3,false,false
3321,26,518,2,0,false,false
3322,22,263,6,0,false,false
3323,55,2144,0,6,false,false
3324,7,170,9,0,false,false
3325,67,2086,0,29,false,false
3326,50,305,0,1,false,false
3327,31,1217,0,49,false,false
3328,75,213,0,9,false,false
3329,74,1680,0,15,false,false
3330,13,61,8,0,false,false
3331,47,1121,0,20,true,true
3332,40,337,0,40,false,false
3333,67,1946,0,38,false,false
3334,40,1952,0,11,false,false
3335,16,927,9,0,false,false
3336,5,2294,6,0,false,false
3337,74,881,0,23,false,false
3338,53,281,0,11,false,false
3339,55,34,0,29,false,false
3340,44,308,0,9,false,false
3341,61,2312,0,26,false,false
3342,60,670,0,1,false,false
3343,48,1171,0,20,true,true
3344,41,1735,0,4,false,false
3345,28,1765,4,0,false,false
3346,25,123,5,0,false,false
3347,21,1093,10,0,false,false
3348,55,2287,0,41,false,false
3349,26,600,8,0,false,false
3350,22,1066,2,0,false,false
3351,61,522,0,9,false,false
3352,75,731,0,7,false,false
3353,18,1689,7,0,false,false
3354,59,2229,0,20,true,true
3355,76,1704,0,34,false,false
3356,25,2198,10,0,false,false
3357,14,78,5,0,false,false
3358,58,773,0,43,false,false
3359,50,996,0,47,false,false
3360,70,1052,0,35,false,false
3361,26,87,7,0,false,false
3362,26,1360,9,0,false,false
3363,46,1507,0,30,false,false
3364,42,1747,0,15,false,false
3365,46,2159,0,9,false,false
3366,66,1197,0,8,false,false
3367,20,710,6,0,false,false
3368,10,1525,10,0,false,true
3369,23,1815,10,0,false,false
3370,60,4,0,28,false,true
3371,73,1558,0,30,false,false
3372,32,2122,0,20,true,true
3373,55,697,0,5,false,false
3374,77,248,0,13,false,false
3375,43,605,0,12,false,false
3376,8,271,9,0,false,false
3377,72,1971,0,46,false,false
3378,31,1225,0,37,false,false
3379,33,1608,0,41,false,false
3380,41,2306,0,13,false,false
3381,35,2166,0,35,false,false
3382,77,447,0,1,false,false
3383,46,341,0,33,false,false
